Id,MSSubClass,MSZoning=RH,MSZoning=RL,MSZoning=RM,MSZoning=FV,'MSZoning=C (all)',LotFrontage,LotArea,Street,Alley,LotShape=Reg,LotShape=IR1,LotShape=IR2,LotShape=IR3,LandContour=Lvl,LandContour=HLS,LandContour=Bnk,LandContour=Low,Utilities,LotConfig=Inside,LotConfig=Corner,LotConfig=FR2,LotConfig=CulDSac,LotConfig=FR3,LandSlope=Gtl,LandSlope=Mod,LandSlope=Sev,Neighborhood=NAmes,Neighborhood=Gilbert,Neighborhood=StoneBr,Neighborhood=BrDale,Neighborhood=NPkVill,Neighborhood=NridgHt,Neighborhood=Blmngtn,Neighborhood=NoRidge,Neighborhood=Somerst,Neighborhood=SawyerW,Neighborhood=Sawyer,Neighborhood=NWAmes,Neighborhood=OldTown,Neighborhood=BrkSide,Neighborhood=ClearCr,Neighborhood=SWISU,Neighborhood=Edwards,Neighborhood=CollgCr,Neighborhood=Crawfor,Neighborhood=Blueste,Neighborhood=IDOTRR,Neighborhood=Mitchel,Neighborhood=Timber,Neighborhood=MeadowV,Neighborhood=Veenker,Condition1=Feedr,Condition1=Norm,Condition1=PosN,Condition1=RRNe,Condition1=Artery,Condition1=RRNn,Condition1=PosA,Condition1=RRAn,Condition1=RRAe,Condition2=Norm,Condition2=Feedr,Condition2=PosA,Condition2=PosN,Condition2=Artery,BldgType=1Fam,BldgType=TwnhsE,BldgType=Twnhs,BldgType=Duplex,BldgType=2fmCon,HouseStyle=1Story,HouseStyle=2Story,HouseStyle=SLvl,HouseStyle=1.5Fin,HouseStyle=SFoyer,HouseStyle=2.5Unf,HouseStyle=1.5Unf,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle=Gable,RoofStyle=Hip,RoofStyle=Gambrel,RoofStyle=Flat,RoofStyle=Mansard,RoofStyle=Shed,RoofMatl=CompShg,RoofMatl=Tar&Grv,RoofMatl=WdShake,RoofMatl=WdShngl,Exterior1st=VinylSd,'Exterior1st=Wd Sdng',Exterior1st=HdBoard,Exterior1st=Plywood,Exterior1st=MetalSd,Exterior1st=CemntBd,Exterior1st=WdShing,Exterior1st=BrkFace,Exterior1st=AsbShng,Exterior1st=BrkComm,Exterior1st=Stucco,Exterior1st=AsphShn,Exterior1st=CBlock,Exterior2nd=VinylSd,'Exterior2nd=Wd Sdng',Exterior2nd=HdBoard,Exterior2nd=Plywood,Exterior2nd=MetalSd,'Exterior2nd=Brk Cmn',Exterior2nd=CmentBd,Exterior2nd=ImStucc,'Exterior2nd=Wd Shng',Exterior2nd=AsbShng,Exterior2nd=Stucco,Exterior2nd=CBlock,Exterior2nd=BrkFace,Exterior2nd=AsphShn,Exterior2nd=Stone,MasVnrType=None,MasVnrType=BrkFace,MasVnrType=Stone,MasVnrType=BrkCmn,MasVnrArea,ExterQual=TA,ExterQual=Gd,ExterQual=Ex,ExterQual=Fa,ExterCond=TA,ExterCond=Gd,ExterCond=Fa,ExterCond=Po,ExterCond=Ex,Foundation=CBlock,Foundation=PConc,Foundation=BrkTil,Foundation=Stone,Foundation=Slab,Foundation=Wood,BsmtQual=TA,BsmtQual=Gd,BsmtQual=Ex,BsmtQual=Fa,BsmtCond=TA,BsmtCond=Po,BsmtCond=Fa,BsmtCond=Gd,BsmtExposure=No,BsmtExposure=Gd,BsmtExposure=Mn,BsmtExposure=Av,BsmtFinType1=Rec,BsmtFinType1=ALQ,BsmtFinType1=GLQ,BsmtFinType1=Unf,BsmtFinType1=BLQ,BsmtFinType1=LwQ,BsmtFinSF1,BsmtFinType2=LwQ,BsmtFinType2=Unf,BsmtFinType2=Rec,BsmtFinType2=BLQ,BsmtFinType2=GLQ,BsmtFinType2=ALQ,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating=GasA,Heating=GasW,Heating=Grav,Heating=Wall,HeatingQC=TA,HeatingQC=Gd,HeatingQC=Ex,HeatingQC=Fa,HeatingQC=Po,CentralAir,Electrical=SBrkr,Electrical=FuseA,Electrical=FuseF,Electrical=FuseP,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual=TA,KitchenQual=Gd,KitchenQual=Ex,KitchenQual=Fa,TotRmsAbvGrd,Functional=Typ,Functional=Min2,Functional=Min1,Functional=Mod,Functional=Maj1,Functional=Sev,Functional=Maj2,Fireplaces,FireplaceQu=TA,FireplaceQu=Gd,FireplaceQu=Po,FireplaceQu=Fa,FireplaceQu=Ex,GarageType=Attchd,GarageType=Detchd,GarageType=BuiltIn,GarageType=Basment,GarageType=2Types,GarageType=CarPort,GarageYrBlt,GarageFinish=Unf,GarageFinish=Fin,GarageFinish=RFn,GarageCars,GarageArea,GarageQual=TA,GarageQual=Fa,GarageQual=Gd,GarageQual=Po,GarageCond=TA,GarageCond=Fa,GarageCond=Gd,GarageCond=Po,GarageCond=Ex,PavedDrive=Y,PavedDrive=N,PavedDrive=P,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence=MnPrv,Fence=GdPrv,Fence=GdWo,Fence=MnWw,MiscFeature=Gar2,MiscFeature=Shed,MiscFeature=Othr,MiscVal,MoSold,YrSold,SaleType=WD,SaleType=COD,SaleType=New,SaleType=ConLD,SaleType=Oth,SaleType=Con,SaleType=ConLw,SaleType=ConLI,SaleType=CWD,SaleCondition
1471,120,1,0,0,0,0,26,5858,0,?,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7,5,1999,1999,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1051,0,0,0,1,0,0,0,354,1405,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1337,0,0,1337,1,0,2,0,2,1,0,1,0,0,5,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1999,0,1,0,2,511,1,0,0,0,1,0,0,0,0,1,0,0,203,68,0,0,0,0,?,?,?,?,?,?,?,?,0,6,2010,1,0,0,0,0,0,0,0,0,Normal
1472,160,0,0,1,0,0,21,1680,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,5,1971,1971,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,504,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,156,0,1,0,0,0,0,0,327,483,1,0,0,0,1,0,0,0,0,0,1,0,0,0,483,504,0,987,0,0,1,1,2,1,1,0,0,0,5,1,0,0,0,0,0,0,0,?,?,?,?,?,0,1,0,0,0,0,1971,1,0,0,1,264,1,0,0,0,1,0,0,0,0,1,0,0,275,0,0,0,0,0,?,?,?,?,?,?,?,?,0,2,2010,0,1,0,0,0,0,0,0,0,Normal
1473,160,0,0,1,0,0,21,1680,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,5,1971,1971,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,492,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,300,0,1,0,0,0,0,0,225,525,1,0,0,0,1,0,0,0,0,0,1,0,0,0,525,567,0,1092,0,0,1,1,3,1,1,0,0,0,6,1,0,0,0,0,0,0,0,?,?,?,?,?,0,1,0,0,0,0,1997,1,0,0,1,320,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,0,3,2010,1,0,0,0,0,0,0,0,0,Normal
1474,160,0,1,0,0,0,24,2280,0,?,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,6,1975,1975,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,514,0,1,0,0,0,0,0,341,855,1,0,0,0,1,0,0,0,0,0,1,0,0,0,855,601,0,1456,0,0,2,1,3,1,0,1,0,0,6,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1975,1,0,0,2,440,1,0,0,0,1,0,0,0,0,1,0,0,173,0,0,0,0,0,?,?,?,?,?,?,?,?,0,6,2010,1,0,0,0,0,0,0,0,0,Normal
1475,120,0,1,0,0,0,24,2280,0,?,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7,6,1975,1975,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,836,836,1,0,0,0,0,0,1,0,0,0,1,0,0,0,836,0,0,836,0,0,1,0,2,1,1,0,0,0,4,1,0,0,0,0,0,0,0,?,?,?,?,?,1,0,0,0,0,0,1975,1,0,0,1,308,1,0,0,0,1,0,0,0,0,1,0,0,0,30,0,0,0,0,?,?,?,?,?,?,?,?,0,6,2010,1,0,0,0,0,0,0,0,0,Normal
1476,60,0,1,0,0,0,102,12858,0,?,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9,5,2009,2010,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,162,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1590,1590,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1627,707,0,2334,0,0,2,1,3,1,0,0,1,0,10,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2009,0,1,0,3,751,1,0,0,0,1,0,0,0,0,1,0,0,144,133,0,0,0,0,?,?,?,?,?,?,?,?,0,1,2010,0,0,1,0,0,0,0,0,0,Partial
1477,20,0,1,0,0,0,94,12883,0,?,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,5,2009,2010,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,256,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1544,1544,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1544,0,0,1544,0,0,2,0,3,1,0,1,0,0,7,1,0,0,0,0,0,0,0,?,?,?,?,?,1,0,0,0,0,0,2009,0,0,1,3,868,1,0,0,0,1,0,0,0,0,1,0,0,0,35,0,0,0,0,?,?,?,?,?,?,?,?,0,6,2010,0,0,1,0,0,0,0,0,0,Partial
1478,20,0,1,0,0,0,90,11520,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9,5,2005,2005,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,615,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,110,0,1,0,0,0,0,0,1588,1698,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1698,0,0,1698,0,0,2,0,3,1,0,0,1,0,7,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2005,0,1,0,3,730,1,0,0,0,1,0,0,0,0,1,0,0,192,74,0,0,0,0,?,?,?,?,?,?,?,?,0,6,2010,1,0,0,0,0,0,0,0,0,Normal
1479,20,0,1,0,0,0,79,14122,0,?,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,5,2005,2006,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,240,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,28,0,1,0,0,0,0,0,1794,1822,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1822,0,0,1822,0,0,2,0,3,1,0,0,1,0,8,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2005,0,0,1,3,678,1,0,0,0,1,0,0,0,0,1,0,0,0,119,0,0,0,0,?,?,?,?,?,?,?,?,0,2,2010,1,0,0,0,0,0,0,0,0,Normal
1480,20,0,1,0,0,0,110,14300,0,?,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9,5,2003,2004,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1095,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1373,0,1,0,0,0,0,0,1473,2846,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2696,0,0,2696,1,0,2,1,3,1,0,0,1,0,10,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,2003,0,1,0,3,958,1,0,0,0,1,0,0,0,0,1,0,0,220,150,0,0,0,0,?,?,?,?,?,?,?,?,0,6,2010,1,0,0,0,0,0,0,0,0,Normal
1481,60,0,1,0,0,0,105,13650,0,?,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,5,2002,2002,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,232,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,578,0,1,0,0,0,0,0,1093,1671,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1687,563,0,2250,1,0,2,1,3,1,0,1,0,0,7,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2002,0,1,0,3,756,1,0,0,0,1,0,0,0,0,1,0,0,238,130,0,0,0,0,?,?,?,?,?,?,?,?,0,6,2010,1,0,0,0,0,0,0,0,0,Normal
1482,120,0,1,0,0,0,41,7132,0,?,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8,5,2006,2006,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,178,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,24,0,1,0,0,0,0,0,1346,1370,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1370,0,0,1370,0,0,2,0,2,1,0,1,0,0,6,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2006,0,0,1,2,484,1,0,0,0,1,0,0,0,0,1,0,0,120,49,0,0,0,0,?,?,?,?,?,?,?,?,0,4,2010,1,0,0,0,0,0,0,0,0,Normal
1483,20,0,1,0,0,0,100,18494,0,?,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,5,2005,2005,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1324,1324,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1324,0,0,1324,0,0,2,0,3,1,0,1,0,0,6,1,0,0,0,0,0,0,0,?,?,?,?,?,1,0,0,0,0,0,2005,0,1,0,2,430,1,0,0,0,1,0,0,0,0,1,0,0,36,23,0,0,0,0,?,?,?,?,?,?,?,?,0,1,2010,1,0,0,0,0,0,0,0,0,Normal
1484,120,0,1,0,0,0,43,3203,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7,5,2006,2006,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,16,0,1,0,0,0,0,0,1129,1145,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1145,0,0,1145,0,0,2,0,2,1,0,1,0,0,6,1,0,0,0,0,0,0,0,?,?,?,?,?,1,0,0,0,0,0,2006,0,1,0,2,437,1,0,0,0,1,0,0,0,0,1,0,0,100,116,0,0,0,0,?,?,?,?,?,?,?,?,0,1,2010,1,0,0,0,0,0,0,0,0,Normal
1485,80,0,1,0,0,0,67,13300,0,?,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7,5,2004,2004,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,326,0,1,0,0,0,0,0,58,384,1,0,0,0,0,0,1,0,0,0,1,0,0,0,744,630,0,1374,1,0,2,1,3,1,0,1,0,0,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2004,0,1,0,2,400,1,0,0,0,1,0,0,0,0,1,0,0,100,0,0,0,0,0,?,?,?,?,?,?,?,?,0,6,2010,1,0,0,0,0,0,0,0,0,Normal
1486,60,0,1,0,0,0,63,8577,0,?,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,5,2004,2004,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,847,847,1,0,0,0,0,0,1,0,0,0,1,0,0,0,847,886,0,1733,0,0,2,1,3,1,0,1,0,0,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2004,0,1,0,2,433,1,0,0,0,1,0,0,0,0,1,0,0,144,48,0,0,0,0,?,?,?,?,?,?,?,?,0,4,2010,1,0,0,0,0,0,0,0,0,Normal
1487,60,0,1,0,0,0,60,17433,0,?,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,5,1998,1998,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,114,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1629,1629,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1645,830,0,2475,0,0,2,1,4,1,0,1,0,0,7,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1998,0,1,0,3,962,1,0,0,0,1,0,0,0,0,1,0,0,23,172,0,0,256,0,?,?,?,?,?,?,?,?,0,1,2010,1,0,0,0,0,0,0,0,0,Normal
1488,20,0,1,0,0,0,73,8987,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,5,2005,2006,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,226,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,?,?,?,?,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1595,1595,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1595,0,0,1595,0,0,2,0,2,1,0,1,0,0,6,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2005,0,0,1,3,880,1,0,0,0,1,0,0,0,0,1,0,0,144,0,0,0,0,0,?,?,?,?,?,?,?,?,0,5,2010,1,0,0,0,0,0,0,0,0,Normal
1489,20,0,0,0,1,0,92,9215,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,5,2009,2010,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1218,1218,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1218,0,0,1218,0,0,2,0,2,1,0,1,0,0,4,1,0,0,0,0,0,0,0,?,?,?,?,?,1,0,0,0,0,0,2009,0,0,1,2,676,1,0,0,0,1,0,0,0,0,1,0,0,0,136,0,0,0,0,?,?,?,?,?,?,?,?,0,4,2010,0,0,1,0,0,0,0,0,0,Partial
1490,20,0,0,0,1,0,84,10440,0,?,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,5,2005,2005,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1414,0,1,0,0,0,0,0,54,1468,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1468,0,0,1468,1,0,2,0,2,1,0,1,0,0,6,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2005,0,1,0,2,528,1,0,0,0,1,0,0,0,0,1,0,0,0,102,0,0,216,0,?,?,?,?,?,?,?,?,0,5,2010,1,0,0,0,0,0,0,0,0,Normal
1491,60,0,1,0,0,0,70,11920,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,5,2004,2004,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,122,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,831,831,1,0,0,0,0,0,1,0,0,0,1,0,0,0,831,828,0,1659,0,0,2,1,3,1,0,1,0,0,8,1,0,0,0,0,0,0,0,?,?,?,?,?,1,0,0,0,0,0,2004,0,0,1,2,484,1,0,0,0,1,0,0,0,0,1,0,0,144,68,0,0,0,0,?,?,?,?,?,?,?,?,0,4,2010,1,0,0,0,0,0,0,0,0,Normal
